identifier,05_CP_PA_-Fe/+Fe__MEAN,05_CP_PA_-Fe/+Fe__STD,01_WC_PH_-Fe/+Fe__MEAN,01_WC_PH_-Fe/+Fe__STD,06_PA/PH__MEAN,06_PA/PH__STD,02_WC_PA_-Fe/+Fe__MEAN,02_WC_PA_-Fe/+Fe__STD,03_WC_PA/PH__MEAN,03_WC_PA/PH__STD,04_CP_PH_-Fe/+Fe__MEAN,04_CP_PH_-Fe/+Fe__STD
"NCBI|BK000554.2|DAA00915.1|28269737|TPA_inf: TPA_exp: ribosomal protein L2 [Chlamydomonas reinhardtii].",-0.630485190443,0.185081071442,-1.68156641413,0.285050377302,-0.208460796354,0.144307394697,-0.524690614538,0.157404443346,-0.31619664541,0.172889910685,-0.518186075762,0.464014328407
"Cre16.g678800.t1.2|PACid:19861206",-0.456972971839,0.105325345436,-0.181667440428,0.194115386044,0.163516633189,0.491723861708,-0.749706229133,0.237066018952,0.499669154967,0.314554517332,-0.408046044813,0.22462429925
"Cre10.g452800.t1.1|PACid:19872396",-1.11564699664,0.753035045336,-1.12414182399,0.692850591525,0.963903778824,0.460230491123,-1.70758351666,0.869220596912,1.02898251667,0.234098062202,-0.241870699548,0.588917233391
"Cre06.g283950.t1.1|PACid:19863027__Cre06.g285250.t1.1|PACid:19864033",0.118097797095,0.431577741974,-0.243545064076,0.672355767987,-0.167359485779,0.154167478665,-0.23261178264,0.163153001245,0.229443523814,0.0484984178243,-0.371574436014,0.132446626771
"Cre06.g298650.t1.1|PACid:19864016",0.00218823066688,0.422191972312,-1.14852041599,0.344575328287,0.373400941602,0.001,0.760703520493,0.223202565706,-0.214681947376,0.172433654616,-0.385928489989,0.248402797009
"Cre06.g279400.t1.1|PACid:19863860",0.222303045201,0.274437290679,0.806891297287,0.550367263448,-0.117133867238,0.155823286422,-0.465283565586,0.192849065891,0.194833216614,0.487146913042,1.26929443466,0.30106124237
"Cre06.g258750.t1.1|PACid:19863855",-0.59089259979,0.134709993345,-0.276649203885,0.233174622731,-0.800848221593,0.190056958263,-1.01138397519,0.001,-0.776346460339,0.358154841786,-0.906265759228,0.998909956993
"Cre01.g015350.t1.1|PACid:19865926",-0.770325327629,0.186096506,-1.47027349349,0.150491374848,-1.29500878463,0.316842788871,-1.55424007436,0.001,-0.734884334975,0.330632924235,-2.63762951558,1.03437959034
"Cre16.g659950.t1.1|PACid:19861325",-0.699665193729,0.316812532356,-3.43397678004,0.001,-0.222614247254,0.171406664506,-0.384717831947,0.476860263617,0.632856786911,0.514533564591,-0.370742678041,0.328240335532
"Cre03.g191050.t1.1|PACid:19871687",-0.312294819714,0.121596091407,0.220857404298,0.426522467931,0.216161713991,0.001,-0.0105799308118,0.170315308714,0.158535628517,0.35331386206,0.959150848419,0.688752300441
"NCBI|BK000554.2|DAA01471.1|32880376|photosystem I P700 chlorophyll A apoprotein A1 [Chlamydomonas reinhardtii].",-0.893691956381,0.799788595269,-1.58236160865,0.355045599141,-0.125136220421,0.292226674011,-1.74785709153,0.501750626948,0.0410385410468,0.212214918213,-1.09696015539,0.409360954238
"Cre14.g621450.t1.1|PACid:19860329",-0.200746684465,0.0719688743856,-1.33898470755,0.44631135573,-0.706756081355,0.52774133582,-0.135297343777,0.47550957321,-0.554703993673,0.260731166783,0.659845880388,0.400732663934
"Cre02.g079800.t1.1|PACid:19868289",-0.0422434488779,0.001,0.113791821492,0.108730334889,-1.24779971615,0.462779738507,0.0376357531177,0.0936704431157,-0.407010731232,0.11285537836,0.595430653045,0.291518273261
"Cre10.g434750.t1.1|PACid:19872552",-0.159038846646,0.231468356252,-0.878531721422,0.548000310427,-0.544598427655,0.351502676833,-0.315331123902,0.241157473279,-0.648760511578,0.823305948694,0.163567524244,0.422696944718
"NCBI|BK000554.2|DAA00904.1|28269726|TPA_inf: TPA_exp: cytochrome f [Chlamydomonas reinhardtii].",-1.09127735221,0.536959971025,-2.03759529417,0.34067938357,-0.2442193265,0.14131854689,-2.07758244437,0.112284141734,-0.386517443241,0.292281398882,-1.99684991688,0.273617217664
"Cre13.g592900.t1.1|PACid:19869988",-0.11264879898,0.001,0.212111509522,0.134029460392,0.36753879353,0.001,-0.302029585812,0.104656271067,0.110146982491,0.305850750145,0.732520273236,0.001
"Cre33.g782550.t1.1|PACid:19864338",-0.231038002701,0.165111836719,-0.476332126268,0.001,0.969751681793,0.229625503804,-0.587899757096,0.251927311022,1.09114806842,0.119526418035,0.618000796663,0.26949433575
"Cre12.g498900.t1.1|PACid:19875379",-0.189613351282,0.306393575332,-1.35166718486,0.441946038378,-1.65250893588,0.001,0.138226059566,0.83223214472,-0.231279158371,0.273803981841,0.533539206775,0.388468899607
"Cre02.g099850.t1.2|PACid:19868366",-0.652599326768,0.243667624341,-0.782856774952,0.269191351426,-0.0376247800283,0.0920854778471,-0.81382434399,0.262229576918,0.0427975668909,0.261889227121,-0.668899723499,0.142223415802
"Cre12.g509050.t1.2|PACid:19874331",-0.459121681667,0.124908726731,0.485590783594,0.355617924118,0.346954796359,0.115014227512,-0.650905619721,0.240187418846,0.266365376901,0.194706625858,0.206702791494,0.122805885108
"Cre12.g513950.t1.1|PACid:19874423",-0.69582700862,0.001,-0.293958510705,0.0414628850531,-0.679410906477,0.192569872917,0.05363826418,0.001,-0.671575173505,0.001,-0.64522426612,0.435809404551
"Cre12.g522600.t1.1|PACid:19875013",-0.7897597852,0.300177313254,0.118122384503,0.218685235475,-0.941976494273,0.217795147385,-0.824456374025,0.123760819647,-0.340916204693,0.256094557267,0.231168575513,0.215641289117
"Cre13.g608000.t1.1|PACid:19870215",-0.407209401182,0.001,0.0765417115584,0.251053809408,0.175851932633,0.133858487201,-1.03019111841,0.001,0.118714780213,0.001,0.356573293071,0.204809412077
"Cre12.g510450.t1.1|PACid:19874879",-0.0486889067706,0.001,-0.504960673038,0.001,-1.07319632173,0.0657615086474,-0.2777641402,0.261193642768,-0.417948896539,0.240246974358,1.01374412369,0.253177190252
"Cre13.g568900.t1.1|PACid:19870718",-0.13272013339,0.185169530652,-1.20558473225,0.0713472549262,-0.649176247451,0.105370760231,-0.802012519436,0.276719914316,-0.585926206001,0.264448876618,1.08806616042,0.0940560434948
"Cre09.g393150.t1.1|PACid:19862619",1.8961981945,1.03454841532,1.20249106674,0.135415046017,-0.926377445261,0.001,-0.957129509974,0.001,-2.94218023839,1.0566255905,2.87491415032,0.516654103762
"Cre06.g250100.t1.1|PACid:19863037",0.0201943385712,0.902550738721,0.653307928789,0.153908839214,-0.428818366678,0.272777233536,-0.061772850284,0.412746642615,-0.656530493718,0.195289286471,0.887937738688,0.995928453022
"Cre03.g210600.t1.1|PACid:19871281",0.0839037968108,0.280721363517,0.00341661937392,0.371777047067,-0.596303662653,0.001,0.54971738586,0.176046260288,-0.176560417603,0.417662322659,1.05250456116,0.731558064424
"Cre09.g416050.t1.1|PACid:19862639",-0.612041246888,0.260432486216,-0.0854996006127,0.0955483224876,0.258975010972,0.19712004057,-0.954763355604,0.20084997065,-0.0244600676623,0.0919745198934,0.736644288445,0.194972049466
"Cre02.g126100.t1.1|PACid:19869125",0.313108214812,0.214418415646,0.52174174789,1.11976343191,-0.784845146543,0.001,0.125137114925,0.151170149076,0.0321624768019,0.163119026922,-0.154745423382,0.0545923527256
"NCBI|BK000554.2|DAA00959.1|28269781|TPA_inf: TPA_exp: hypothetical protein [Chlamydomonas reinhardtii].",-0.409234342291,0.186930837236,-0.783595855212,0.163782990009,-0.468550595053,0.156316638713,-0.442217760212,0.36564985802,-0.27704553538,0.422116625371,-0.211526706281,0.381017771037
"Cre04.g220200.t1.1|PACid:19873709",-0.238805120437,0.108482512904,-0.488385086382,0.101973760193,-0.168632307355,0.263612985771,-0.00491387306938,0.001,-0.606069243672,0.125732401202,0.578327384231,0.329151664276
"Cre08.g368950.t1.1|PACid:19858402",-0.88183148793,0.001,-0.131377836912,0.657319848302,-0.515948152144,0.153374071091,0.43732357099,0.001,-0.472423837878,0.100059308447,0.168272966088,0.501422481508
"Cre12.g489700.t1.1|PACid:19874539",0.100052962838,0.553328147244,-0.000767505567419,0.264091898665,-0.267432059435,0.210624175452,-1.03083773006,0.511446577294,-0.445226163775,0.241211111607,0.353360949326,0.420533251292
"Cre06.g262700.t1.2|PACid:19863591",-0.11367520461,0.162944896425,-0.155588767668,0.209165138686,-0.742328245799,0.109602009499,-0.18796557405,0.191283880821,-0.139862805074,0.153390116098,0.509834868092,0.170691130675
"Cre02.g087700.t1.1|PACid:19869637",-0.273593761606,0.215101295758,0.544089624331,0.140898021642,0.317524083375,0.467233348621,-0.768975013296,0.205105363305,0.152535609799,0.0980672390928,0.265230266136,0.563713707866
"Cre16.g687300.t1.1|PACid:19860891",-0.635559653186,0.284613936274,-0.18956536291,0.001,0.686608461012,0.395130999218,-0.208591544556,0.093981422193,0.496291752003,0.322776153959,-0.868337856226,0.132485267921
"Cre17.g712100.t1.1|PACid:19866724",2.04532958559,0.598146850133,4.10378664797,0.139452539537,-0.18769245036,0.338409510347,3.56754275146,0.0125665136614,-0.351955542237,0.117503578848,3.11291298456,0.14767752907
"Cre17.g734900.t1.1|PACid:19867333",-0.245869333572,0.483746200326,0.28744846426,0.143948232699,-0.333053236276,0.250168705141,-0.35263767576,0.137238598003,0.158213357862,0.192912916021,0.149713298201,0.64591771065
"Cre12.g510400.t1.2|PACid:19874988",-0.54038986321,0.839261185008,-1.32627738724,0.107930377019,-0.0130314575555,0.0681440504392,-1.30132878216,0.442396782876,0.432221597135,0.223072190022,-0.842116240362,0.176566926696
"Cre17.g701650.t1.1|PACid:19866814",-0.246499562782,0.133350887853,-0.62029965323,0.0704449195233,-0.904745418663,0.258387197037,-0.379588244826,0.0619119031314,-0.733820889829,0.294119026993,0.73925326488,0.454430364521
"NCBI|BK000554.2|DAA00937.1|28269759|TPA_inf: TPA_exp: ribosomal protein S18 [Chlamydomonas reinhardtii].",-0.611055913531,0.001,-1.38747125139,0.190842604536,-0.192026989767,0.110746514581,-0.304793981919,0.001,-0.194593354387,0.257509370438,-0.339886794473,0.23602117297
"Cre10.g420750.t1.1|PACid:19872786",0.135814820311,0.296033781695,-0.631556288021,0.126379305283,-1.03970412808,0.273413852095,-0.27224851954,0.377468755999,-0.85643460484,0.763059034503,0.861735791447,0.538683163661
"Cre07.g339150.t1.1|PACid:19859233__Cre17.g741450.t1.1|PACid:19866986",-0.823071480027,0.0887566190501,-1.69565720869,0.325862118935,-0.672067036404,0.273146276296,-0.63365283986,0.001,-1.17078503443,0.619336805146,0.272067229357,0.0961183912624
"Cre12.g529650.t1.1|PACid:19874848",-0.255188701378,0.151387938782,-1.39280503512,0.191862729503,-0.691646357526,0.544199958132,-0.35885877111,0.187951837286,-0.757020084872,0.0325983504326,0.612274131218,0.388836477908
"Cre13.g603700.t1.1|PACid:19870474",0.164455410667,0.145082848444,0.391050064372,0.19047107324,0.415867129959,0.0273677427428,0.169462201658,0.235788840791,-0.120380311155,0.256354872679,1.16256449074,0.600572337604
"Cre19.g751750.t1.1|PACid:19862190",-0.263755845054,0.472584122091,0.0821078886514,0.0395629028837,-1.79871864618,0.839595093422,-0.112993031741,0.001,-0.235395281552,0.593488381349,0.57220930146,0.214620680857
"Cre10.g456000.t1.1|PACid:19872670",1.22292299094,0.001,0.55661007272,0.0273362554224,-0.74302653637,0.142858315375,-0.376481385015,0.392727733291,-0.0468267692562,0.16844074686,1.29391912172,0.0210566421069
"Cre15.g635079.t1.1|PACid:19864726",-0.853726013248,0.17602676118,-0.706625486193,0.596135474578,-0.552933881649,0.663421323215,-2.08338758239,0.23435488589,-0.278531240613,0.670580066192,0.389810058304,0.841695775367
"Cre16.g691450.t1.1|PACid:19861736",-0.266383439039,0.111474415646,0.365456736605,0.228296671389,-0.11867958028,0.199274933245,-0.718945870889,0.0827463348883,-1.01344356977,1.24579390279,0.519792101293,0.349163162859
"Cre15.g641200.t1.1|PACid:19864791",-0.414115469186,0.001,-0.023853326913,0.001,-2.09306809979,0.59900464597,-0.869304752209,0.001,-1.55338592638,0.172332061046,-0.75326539778,0.0950299263584
"Cre07.g338050.t1.1|PACid:19859428",0.38831487413,0.364295883205,0.287576742868,0.588431114516,-0.64387321896,1.16822865671,-0.130449548234,0.386677213272,-0.440582989758,0.270794182337,0.949116971201,0.206640026994
"Cre20.g759700.t1.1|PACid:19864423",-0.585517687216,0.235032070242,0.722114993757,0.102437372649,0.250635988893,0.232810313797,-1.1047147562,0.001,-0.221495789726,0.14644384156,0.936159352378,0.0895715533203
"Cre06.g265800.t1.1|PACid:19863558",-0.701596528331,0.196595972291,-0.703059694021,0.001,-0.274213472297,0.102788427468,0.136100144144,0.462027364026,1.01349744342,0.687506600408,-0.534957820595,0.387632694713
"NCBI|BK000554.2|DAA00922.1|28269744|TPA_inf: TPA_exp: photosystem II reaction center protein D1 [Chlamydomonas reinhardtii].",-0.729810299049,0.585514508653,-0.370677734371,0.351180458621,-0.319191714153,0.184437214321,-1.21359964188,0.195374298553,-0.603208536616,0.109322506246,-0.747954156016,0.10920647533
"Cre07.g352350.t1.1|PACid:19858970",-0.459047568363,0.378787700052,-1.12882202158,0.103359568314,-0.433997885594,0.303875737025,-0.560867663714,0.001,-0.374319510817,0.290435356419,-0.0739805190303,0.492821807434
"Cre12.g526800.t1.1|PACid:19875162",1.75760342609,0.001,1.53309024557,0.418585949321,-0.461090394376,0.228328647141,1.25018909776,0.16841159323,-0.475504423997,0.217498352154,2.54026802379,0.0880566023406
"Cre13.g581600.t1.1|PACid:19870526",-0.0719088779985,0.294363482062,-0.209640855354,0.865984044231,-0.981097185188,0.255202661814,0.255829089552,0.206299798188,-0.551877326009,0.164473909136,0.645685424799,0.235178043017
"Cre16.g685550.t1.1|PACid:19861241",-0.422714996661,0.365488231116,-0.163850960554,0.156404009024,-0.246067313623,0.228421768171,-0.537584666764,0.270389534997,-0.358203949781,0.263777422644,0.191185986774,0.589870064001
"Cre01.g051900.t1.1|PACid:19865679",0.328225699297,0.339668917607,0.277900815208,0.609101034692,-0.2893488011,0.928401720179,-0.42870895457,0.176687261239,-0.153490972104,0.325278059738,0.219600543813,0.236689177939
"Cre06.g282000.t1.2|PACid:19863646",-0.297464101833,0.65397257578,0.129301422682,0.682623845756,-0.468981814791,0.475359484445,-0.516741734833,0.656358937092,-0.87184270332,0.169350888555,0.658186347928,0.812963635972
"Cre02.g141500.t1.1|PACid:19868184",0.0916336621645,0.001,0.603140490696,0.001,-1.27973177123,0.15423389677,0.733060297068,0.001,-0.547961033877,0.316315564367,0.633576736162,0.564876128242
"Cre05.g233150.t1.2|PACid:19868032",-0.0495066576408,0.05927293344,-1.25375293405,0.001,0.084062277725,0.420715255958,0.923604873359,0.0468002886106,0.47287197678,0.419483974076,-0.23813904556,0.334086902319
"Cre04.g226850.t1.1|PACid:19873446",0.660099300292,1.06710711678,1.65994225098,0.387455817913,-1.46278432575,0.10055014426,1.18318983658,0.288862545305,-1.52724881099,0.373699196853,1.81339057201,0.724531822853
"Cre12.g493250.t1.1|PACid:19874168",-0.195539076804,0.335842612379,-0.245768235117,0.432757890248,-0.418005466879,0.329172568901,-0.12117428432,0.001,-0.188146687132,0.141636202269,0.395483276524,0.281323989384
"Cre16.g677000.t1.1|PACid:19861730",-0.132135143437,0.228377891158,0.592346478629,0.202404038989,-0.628543746787,0.143372455722,-0.359331047816,0.236569430528,-1.08801249859,0.525018178361,0.399880580574,0.466368664917
"Cre11.g478700.t1.1|PACid:19859989",0.409710132087,0.153504830269,1.16130117955,0.450717832858,-0.815979379967,0.0834485659368,0.35205571808,0.140315639226,-0.567652208467,0.145695480324,1.04621843073,0.0700165037643
"Cre10.g429100.t1.1|PACid:19872314",-0.0922681762937,0.001,-0.726925961898,0.0899107343571,-0.161800812457,0.001,0.266831958814,0.391835353011,-0.320542552419,0.302408514638,-0.0612569003857,0.183740755585
"Cre07.g319100.t1.2|PACid:19859861",0.0900526265527,0.217483946663,0.165999937627,0.0512027740092,-0.587631047239,0.1221181459,-0.547941798768,0.153921138249,-0.706916877349,0.001,-0.0310563145422,0.910565605162
"Cre13.g598900.t1.1|PACid:19869866",-0.219998156194,0.468521144448,-1.11119608844,0.262709290098,0.299522159886,0.0978399106229,-0.435782731943,0.242947679579,0.385335709212,0.204849327385,-0.589646670794,0.235679643719
"Cre10.g427700.t1.1|PACid:19872802",0.12486905733,0.353524104079,-1.04231691244,0.616722900481,-0.724292530793,0.001,0.126676340316,0.15543119724,-0.725674086676,0.294687746513,0.403539152412,0.151413759338
"Cre13.g601050.t1.2|PACid:19870484",-0.716039493712,0.711372948916,-0.50458976386,0.001,0.12943403885,0.173474600453,-0.720405040783,0.221175225541,0.449091530163,0.353944867082,-1.1689124219,0.614430422951
"Cre06.g290950.t1.1|PACid:19863782",-0.277663970262,0.131145871074,-1.36727439396,0.768435424333,-0.977123079556,0.126707797135,-0.539034621379,0.429265592017,-0.635333025222,0.360032152006,0.727232124836,0.635558111844
"Cre15.g643550.t1.1|PACid:19864599",-0.500895396199,0.001,-1.58734311953,0.346339185558,0.385300151095,0.001,0.0184495727334,0.173766649267,-2.45062707359,0.748619538904,0.28954655953,0.326138788955
"Cre02.g073550.t1.1|PACid:19869206",-0.518040831112,0.000857719631768,-0.212704003183,0.238757788893,0.00505780816842,0.328469410015,-0.221878523639,0.0390698176841,0.0226042981464,0.334049357253,0.306682208788,0.51698156208
"Cre17.g720250.t1.1|PACid:19866803",-0.416168879479,0.823788558382,-0.33554532337,0.285142309075,-0.245195354772,0.179891609929,0.0809442891713,0.200100399147,-0.262430750462,1.52939962105,-0.425763260497,0.18230813613
"Cre56.g791050.t1.1|PACid:19866573",-0.706368675989,0.551611186875,-1.17439291787,0.17246763849,-0.0956457973676,0.0831009572781,-1.85739053095,0.621451157289,0.100496898737,0.262577223554,-1.17625124252,0.30420622888
"Cre02.g076350.t1.1|PACid:19868314",-0.338252172809,0.142891636592,0.280833024668,0.872117800388,0.232211868672,0.123735512091,-0.137525461882,0.233939404087,-0.229486403333,0.17295052346,0.748398196208,0.207530919269
"Cre17.g713200.t1.2|PACid:19866975__Cre17.g713350.t1.1|PACid:19866717",0.349810135061,0.539422092283,0.705691280211,0.054969963379,-0.102432576412,0.143702680497,-0.172028262057,0.001,0.272275462499,0.289019532953,0.926333384879,0.186948707816
"Cre02.g139650.t1.1|PACid:19869080",-0.825465638307,0.164997372832,0.584776803158,0.20785351073,1.41607651722,0.218824947252,-0.316111633079,0.466413448402,1.80433281325,0.440992510614,1.09242356626,0.680440698263
"Cre12.g523300.t1.1|PACid:19874971",0.0574357566713,0.34276682161,0.682805850304,0.177821112605,-0.822375432132,0.153099547872,0.650784661223,0.0641230193955,-0.5433433482,0.308234267508,0.807929616637,0.608845266732
"Cre15.g644850.t1.2|PACid:19864536",-0.647839818362,0.532371868632,-0.215847736907,0.0938871352526,0.209728197145,0.996431704268,-0.400352781865,0.127792126384,0.0973220548806,0.12007081183,0.560205333489,0.361498630794
"Cre17.g701200.t1.1|PACid:19867250",-0.0389538148988,0.0100007235052,-0.679005585277,0.183959620562,-1.07933307733,0.316280837649,0.114146007964,0.182206752639,-0.60997800616,0.213298842217,0.71032408764,0.496263113819
"NCBI|BK000554.2|DAA00918.1|28269740|TPA_inf: TPA_exp: ribosomal protein L14 [Chlamydomonas reinhardtii].",-0.666511674178,0.114087567517,-1.93178509214,0.86598287996,-0.333872373815,0.120974341725,0.331168573692,0.591445737471,1.21056830456,0.576640543121,-0.354202686507,0.404124058684
"NCBI|BK000554.2|DAA00936.1|28269758|TPA_inf: TPA_exp: ribosomal protein S2 [Chlamydomonas reinhardtii].",-0.68204637481,0.222832081062,-2.92531516449,0.460329804139,-0.391615893143,0.211434191332,-0.470434322646,0.618944326822,0.0394039868188,0.088079752164,-0.333468586011,0.343756660981
"Cre13.g600300.t1.2|PACid:19870265",-0.0287537048995,0.361380622157,0.19226937266,0.216122699573,-0.984279168191,0.001,-0.122415320525,0.746889431683,0.409981688461,1.25340328248,0.120400692278,0.711207281348
"Cre16.g689050.t1.2|PACid:19861771",-0.389530159077,0.0312376719781,-0.878051325696,0.258765454675,0.177874986658,0.001,-0.221849763505,0.001,-1.07430797446,0.30198159445,-0.270558777527,0.001
"Cre06.g283950.t1.1|PACid:19863027__Cre06.g284200.t1.1|PACid:19862969__Cre06.g284250.t1.1|PACid:19863754__Cre06.g285250.t1.1|PACid:19864033__Cre32.g781300.t1.1|PACid:19862251",0.0373917835762,0.185799633328,-0.39746295472,0.00677543661164,-0.0271870377825,0.169588271614,0.101651822776,0.117983276022,0.232686398538,0.0522520629504,-0.0186959428072,0.0703574676251
"Cre02.g129000.t1.1|PACid:19869013",-0.35227507465,0.412485434698,-0.866041052045,0.337778835948,-0.123652175088,0.276696272846,-0.90031820498,0.3373514512,0.0858482687633,0.305051454893,-0.782523106457,0.303193978764
"Cre03.g183100.t1.1|PACid:19872128",0.317272603445,0.0851809895923,-0.513696427871,0.0603327417011,-1.3417144212,0.208723406682,-0.148384337258,0.00124254110235,-0.933523225558,0.249047668367,-0.0310649179344,0.122369728663
"Cre03.g172950.t1.1|PACid:19871812",-1.0629553897,0.351368635478,-0.765201986557,0.253352533835,-0.548649986609,0.001,-0.603693905755,0.0753986429312,-0.0110716601176,0.353678666756,0.243453423634,0.578784248692
"Cre13.g593450.t1.1|PACid:19870695",-1.06754604642,0.259453541878,-0.151612801727,0.001,-0.74003863907,0.0889661183057,-0.44582498202,0.583807212342,-0.210061321019,0.470185548326,0.671576111189,0.287124625235
"NCBI|BK000554.2|DAA00960.1|28269782|TPA_inf: TPA_exp: ribosomal protein S12 [Chlamydomonas reinhardtii].",-0.632120713527,0.0116937321247,-2.07107876878,0.001,-0.103371888273,0.001,-0.646130929158,0.001,-0.2145708142,0.219499512599,-0.524910355637,0.254889790509
"Cre12.g494850.t1.1|PACid:19874642",-1.19809621575,0.0484704545331,-1.07500083443,0.207160642421,-0.421545200468,0.252712542496,-1.59166150499,0.725317571085,-0.676104832222,0.132309382025,-0.422630984354,0.385618039757
"Cre02.g076250.t1.1|PACid:19869429",-0.512635330538,0.242362011038,-1.16719053982,0.370586538131,-0.206678712202,0.105782994302,-0.510200230962,0.454445281105,-0.66105591989,0.136159814302,0.0678016030277,0.469185175343
"Cre12.g541800.t1.1|PACid:19874196",0.713572300068,0.192151489519,0.197043147064,0.001,-0.248040357107,0.236097430503,-0.018842623794,0.0223424184966,0.00627746175775,0.217253865007,1.2239819518,0.06217853964
"Cre06.g263450.t1.1|PACid:19863704__Cre12.g498600.t1.1|PACid:19874685",0.0112628198269,0.434755098932,0.53071152491,0.515628995838,-1.03766897272,0.492065250495,-0.314034108649,0.38408185973,0.155588261887,0.295588881483,0.807533354634,0.6093473081
"Cre16.g654500.t1.1|PACid:19861208",-0.23379639643,0.001,-0.607990915384,0.384793071088,-1.61944686228,0.12524323545,-0.412588813573,0.0826191181359,-0.850689302625,0.122148224586,-0.0731612870131,0.001
"Cre12.g534250.t1.1|PACid:19873896",-0.172675549624,0.001,-0.525818441018,0.001,0.621973316659,0.001,-0.367778784706,0.001,0.406614183574,0.253883129373,0.587199156826,0.001
"Cre03.g158000.t1.1|PACid:19871685",-0.733491557695,0.314421434578,0.508423932691,0.469680772809,-1.27609737142,0.334032069086,-0.0323079118529,0.001,0.0511230330424,0.830342356424,-0.99582925182,0.876883000459
"Cre12.g537800.t1.1|PACid:19874897",-0.223698400189,0.163446246854,0.264969793922,0.600366415248,-0.803420758385,0.0620202089353,-0.723025062816,0.346031599498,-0.557594898483,0.133082141913,0.76088581579,0.476803551132
"Cre03.g171350.t1.1|PACid:19871835",-0.156555524085,0.531243290712,0.0165131236639,0.595174302264,-0.988574275472,0.0831656769455,0.117172005112,0.0706250925405,-1.36549549746,0.166492228412,1.14318359185,0.343192579375
"Cre07.g316000.t1.1|PACid:19859653",0.00145360005935,0.228888893389,0.734015336028,0.045723890145,-0.179245976214,0.0108009615567,-0.502233468586,1.02868878132,-0.030817039053,0.329454909457,-1.31876937536,0.188879735367
"Cre01.g049500.t1.1|PACid:19866010",-0.695167608625,0.466923492609,-0.103677126653,0.610667932907,-0.773903282274,0.0996744709942,-0.413104868204,0.178753075038,-0.300368928538,0.178989142701,0.266265710282,0.302509502967
"Cre02.g097900.t1.1|PACid:19869687",-0.804487980839,0.385533129734,-0.647857412354,0.963721265506,-0.346181639275,0.258897649716,-0.24969492805,1.18807376279,-0.947284591044,0.322047418927,0.415211688976,0.560410578021
"Cre02.g120100.t1.1|PACid:19868965__Cre02.g120150.t1.1|PACid:19868911",-0.410243363281,0.322116994022,-1.00817626428,0.310943417597,-0.572568373087,0.399298201687,-1.96268366067,1.2994528727,-0.148663831652,0.278098037135,-0.0237693751808,0.284298525952
"Cre01.g042550.t1.1|PACid:19865757",-0.194271273115,0.0689593567743,-0.467616573559,0.038429088406,-0.598374327628,0.313187444961,-0.309228926699,0.160239538735,-0.714149692353,0.164940198172,0.76782823746,0.527701357907
"Cre11.g474400.t1.1|PACid:19859972",-0.848194127206,0.0221584877588,-0.43086643614,0.001,1.9213847652,0.001,-1.92589840345,1.99321092245,0.286560559769,0.001,0.718490095339,0.0118025092885
"NCBI|BK000554.2|DAA00947.1|28269769|TPA_inf: TPA_exp: ribosomal protein S3 [Chlamydomonas reinhardtii].",-0.683488080811,0.348856301628,-1.47390522281,1.89872503415,-0.256550140709,0.164244699458,-0.450321772161,0.0798516020305,-0.10607497144,0.219571292119,-0.392276448324,0.708681238586
"Cre01.g019600.t1.1|PACid:19866027",0.310617941571,0.001,0.174181898727,0.252629207744,0.273962950162,0.190963088387,-0.711534621213,0.12996089331,-0.559898354399,0.001,0.788263569328,0.0580648198948
"Cre12.g532550.t1.2|PACid:19873853",-0.156902461365,0.0645369486967,-0.984575601932,0.262889730443,-1.03144272632,0.354867917643,-0.61841051318,0.113493527717,-0.488029610359,0.357301553805,1.11111653842,0.440060244927
"Cre01.g050950.t1.1|PACid:19865374",-1.17657829964,0.48521462868,-3.67900177106,0.01631049936,-0.740527849708,0.218818297335,-2.02821255909,0.139901930802,-0.682617969592,0.139717584564,-2.98040819008,0.233573726236
"Cre13.g577850.t1.2|PACid:19870294",-0.65875840123,0.001,0.518984091714,0.129575685992,0.388737370734,0.0292471489391,-0.307428826103,0.113073753027,0.695791825333,0.001,-0.277348824245,0.001
"Cre60.g792150.t1.1|PACid:19864806",-0.755590685277,0.17625021094,-0.614021435514,0.0911654959758,-0.668742322571,0.253826077642,-1.17124467342,0.647138663047,-0.900208129651,0.105667133542,0.173210948872,0.480055204361
"NCBI|BK000554.2|DAA00919.1|28269741|TPA_inf: TPA_exp: ribosomal protein L5 [Chlamydomonas reinhardtii].",-0.270284359112,0.246719259505,-2.05362155721,0.145498058144,-0.0398784896211,0.387914357903,-0.284433980258,0.001,0.200110791521,0.23606027879,-0.669012944809,0.285581563284
"Cre01.g058700.t1.1|PACid:19865785",0.559427714087,0.408286753975,-0.189068212638,0.702288019431,0.109328509767,0.190930824064,0.279766459186,0.778086473379,0.172634240918,0.177901441565,0.934527609137,0.312999963757
"Cre09.g394750.t1.1|PACid:19862909",-0.779723952678,0.371571886542,-0.714813277115,0.225211780301,-0.560895148993,0.511810261751,-0.182173328567,0.001,-0.122450709859,0.0859046016447,-0.811785866225,0.628087847506
"Cre12.g504200.t1.1|PACid:19874432",-0.172984048191,0.0169222758113,-2.04417133472,0.001,-1.20052864449,0.001,-0.369512534383,0.175030610499,-0.618516243017,0.259979602703,0.98118694306,0.362982855414
"Cre02.g143250.t1.1|PACid:19868235",-0.0755367529146,0.410234861448,0.282961623139,0.166689926747,-0.682435868698,0.214719464711,-0.303833361782,0.253420876897,-0.376602974156,0.13996297999,1.1168547455,0.314937643959
